SK_ID_CURR,TARGET
101440,0.5934428200125694
101448,0.40538354218006134
101449,0.24273670092225075
101465,0.10323384124785662
101467,0.06791371200233698
101472,0.2601599618792534
101478,0.49496937543153763
101497,0.27470096945762634
101504,0.25639884173870087
101547,0.06925846356898546
101548,0.37976884841918945
101555,0.22250665724277496
101570,0.08067495655268431
101572,0.17078652419149876
101578,0.20334381237626076
101580,0.4294702708721161
101588,0.3510429188609123
101602,0.1502772867679596
101610,0.48612523823976517
101614,0.1515823658555746
101616,0.13517923839390278
101643,0.4962317645549774
101644,0.17519360594451427
101649,0.14409642107784748
101650,0.3581804782152176
101665,0.08791359793394804
101667,0.3820851519703865
101669,0.3036450557410717
101674,0.35242731869220734
101675,0.034652392379939556
101678,0.464381568133831
101682,0.13512695580720901
101686,0.10602748766541481
101697,0.6860038340091705
101700,0.8720158189535141
101711,0.13709417916834354
101714,0.11172530055046082
101715,0.7595955282449722
101728,0.07930321525782347
101732,0.26321107149124146
101757,0.4451189860701561
101758,0.09973858017474413
101759,0.2808612957596779
101762,0.04800652898848057
101764,0.25102976337075233
101780,0.6037653014063835
101784,0.04829558590427041
101789,0.055208546575158834
101816,0.27285199984908104
101819,0.24646620824933052
101827,0.036876379046589136
101863,0.21300793811678886
101867,0.17664478719234467
101870,0.05869978200644255
101873,0.6233027577400208
101878,0.33951277658343315
101879,0.1663041841238737
101880,0.14615553244948387
101887,0.18303528614342213
101897,0.06382367853075266
101901,0.2819100059568882
101903,0.6684426292777061
101920,0.1318790391087532
101921,0.10336462780833244
101922,0.3743068501353264
101961,0.3128645122051239
101962,0.029990458162501454
101971,0.16098094545304775
101976,0.7565160542726517
102002,0.4747176244854927
102005,0.15037178620696068
102007,0.6375081390142441
102017,0.08614452183246613
102019,0.5887171849608421
102029,0.06234811060130596
102051,0.3780548423528671
102052,0.038911853451281786
102054,0.12054615467786789
102062,0.27875133231282234
102067,0.5226656273007393
102068,0.42695850878953934
102070,0.20128821954131126
102090,0.32677408307790756
102092,0.087056465446949
102099,0.36295418441295624
102100,0.12971476465463638
102112,0.41504310816526413
102113,0.10997101292014122
102122,0.7201176285743713
102123,0.21065448597073555
102125,0.06270701345056295
102126,0.5612806975841522
102146,0.0780333299189806
102147,0.21863047406077385
102151,0.2838054336607456
102158,0.5172992646694183
102159,0.09879059717059135
102162,0.1974354051053524
102165,0.1622614488005638
102166,0.058216799050569534
102174,0.02565708477050066
102193,0.6469746008515358
102198,0.1279648169875145
102205,0.6991336345672607
102206,0.044312826823443174
102218,0.07441312167793512
102221,0.10657155513763428
102230,0.32294347509741783
102238,0.10880865901708603
102248,0.21665266156196594
102252,0.5838671401143074
102259,0.24155886471271515
102262,0.5438284501433372
102273,0.3156033866107464
102286,0.5463027879595757
102293,0.036378583405166864
102294,0.1435194741934538
102296,0.2527526281774044
102298,0.5251757055521011
102303,0.07626646757125854
102309,0.19613633304834366
102315,0.13360943645238876
102340,0.20383057743310928
102342,0.2404174916446209
102344,0.1327911950647831
102346,0.3336087465286255
102347,0.030333293601870537
102374,0.29038893431425095
102380,0.1799425147473812
102387,0.05327112600207329
102393,0.12311775423586369
102403,0.09255486819893122
102413,0.14112981595098972
102414,0.025651351315900683
102415,0.3043613098561764
102416,0.4290487915277481
102439,0.1605158280581236
102441,0.15632825158536434
102443,0.050653185695409775
102444,0.45013849437236786
102445,0.3965129181742668
102448,0.12279343605041504
102449,0.2489687204360962
102450,0.6638177335262299
102456,0.044193458277732134
102458,0.38557810336351395
102459,0.3665146678686142
102465,0.08614773955196142
102470,0.680950939655304
102471,0.05146133340895176
102475,0.18604975193738937
102476,0.5744100734591484
102506,0.19189981929957867
102509,0.16187105514109135
102519,0.09860072657465935
102522,0.1898353062570095
102545,0.13573526218533516
102549,0.14282257296144962
102562,0.047142122872173786
102563,0.13831894472241402
102568,0.4453364536166191
102582,0.2643655277788639
102592,0.028759371023625135
102597,0.3530910983681679
102605,0.12071442604064941
102614,0.15030579268932343
102617,0.4853852242231369
102634,0.1310183722525835
102652,0.09459885396063328
102655,0.05045895744115114
102671,0.29411978274583817
102694,0.6643272116780281
102701,0.18888726271688938
102703,0.026849491521716118
102704,0.20546405762434006
102713,0.03394155949354172
102720,0.30867935344576836
102731,0.11023977026343346
102733,0.0886385440826416
102749,0.05891813337802887
102755,0.4258853644132614
102763,0.025160832330584526
102770,0.2370586059987545
102772,0.36102188751101494
102799,0.37633416801691055
102838,0.06425139587372541
102854,0.11011783964931965
102862,0.5896099954843521
102863,0.12980077415704727
102867,0.0690229432657361
102868,0.03661447437480092
102878,0.30921874567866325
102887,0.11333375982940197
102898,0.7546344548463821
102904,0.30936577171087265
102912,0.21083718165755272
102919,0.18160778284072876
102927,0.3828369155526161
102932,0.2924498952925205
102933,0.24427388235926628
102935,0.045733659993857145
102958,0.2795984447002411
102969,0.7564419209957123
102971,0.12491974793374538
102975,0.2876915894448757
102979,0.18549112230539322
102982,0.024176887702196836
102987,0.5032059475779533
102989,0.1093012448400259
102995,0.31085969507694244
102996,0.06220628321170807
103000,0.12789379432797432
103001,0.4009234197437763
103004,0.15134850703179836
103010,0.0688302293419838
103025,0.7464484423398972
103029,0.05978989880532026
103046,0.3665356934070587
103056,0.16700134798884392
103062,0.48212993144989014
103078,0.11559931188821793
103083,0.06272820755839348
103092,0.23532455414533615
103096,0.21972719579935074
103097,0.23542365059256554
103102,0.6667358577251434
103112,0.17968632280826569
103132,0.12817233800888062
103144,0.3792582117021084
103145,0.5709610283374786
103146,0.023940554354339838
103147,0.2747187577188015
103158,0.11738490499556065
103171,0.40608903765678406
103173,0.19758125767111778
103184,0.12154523096978664
103195,0.553881049156189
103196,0.34923455864191055
103206,0.06984106078743935
103230,0.49089810997247696
103231,0.6023810803890228
103232,0.10172011610120535
103239,0.2814251035451889
103240,0.44149985909461975
103243,0.08239213656634092
103252,0.4736141413450241
103258,0.21203402429819107
103259,0.45671845972537994
103279,0.03644304955378175
103280,0.029691440053284168
103286,0.19364984519779682
103287,0.7450246959924698
103290,0.03951572347432375
103298,0.11690704710781574
103315,0.02442624233663082
103319,0.055549731478095055
103334,0.7471002042293549
103336,0.21940630860626698
103345,0.2554562836885452
103368,0.13296556659042835
103371,0.6546184048056602
103377,0.0524314409121871
103398,0.12481557205319405
103404,0.37161269038915634
103408,0.571424312889576
103410,0.2238621823489666
103418,0.09483030904084444
103420,0.37996602803468704
103432,0.3202204033732414
103433,0.050367181189358234
103436,0.07924360036849976
103440,0.16298826597630978
103453,0.23592083528637886
103459,0.10887976549565792
103460,0.15652480348944664
103461,0.017478980123996735
103462,0.13970878347754478
103473,0.36016160622239113
103474,0.06890959851443768
103475,0.5453176498413086
103478,0.39951518923044205
103480,0.21409767121076584
103484,0.09993988648056984
103494,0.5699904039502144
103513,0.1106948684900999
103515,0.5675039067864418
103516,0.5129409432411194
103525,0.41563498973846436
103541,0.40806448832154274
103544,0.038996998220682144
103562,0.8109576255083084
103570,0.6743920296430588
103572,0.5803462117910385
103574,0.09882696159183979
103575,0.3437008187174797
103591,0.39290573447942734
103594,0.02998248441144824
103609,0.17668099328875542
103613,0.39702433347702026
103614,0.27000101655721664
103615,0.19141413643956184
103624,0.2543858364224434
103625,0.4969235584139824
103628,0.656055361032486
103629,0.06743793096393347
103647,0.29655442386865616
103648,0.27910347282886505
103651,0.10276672057807446
103658,0.20057961158454418
103668,0.2997351251542568
103669,0.14861362800002098
103676,0.154381912201643
103682,0.16193789057433605
103683,0.19202983751893044
103689,0.10250428877770901
103725,0.3000085689127445
103733,0.38615669310092926
103744,0.1495215781033039
103762,0.4938078075647354
103771,0.8591901212930679
103773,0.03250740375369787
103783,0.21303479373455048
103784,0.20249732583761215
103808,0.0668352684006095
103812,0.24728136509656906
103813,0.30776364728808403
103814,0.2358110435307026
103818,0.2501036077737808
103824,0.06422627717256546
103828,0.04676778428256512
103830,0.7223222404718399
103840,0.07456488348543644
103842,0.49910106509923935
103847,0.5195230022072792
103848,0.4055042192339897
103851,0.19005477987229824
103854,0.28112445026636124
103857,0.5213049203157425
103861,0.09577740542590618
103862,0.1747688464820385
103865,0.1193566769361496
103870,0.02871710667386651
103876,0.06865247339010239
103891,0.8374678939580917
103908,0.3370756171643734
103914,0.415974996984005
103918,0.3249541111290455
103940,0.07382076792418957
103963,0.25740715116262436
103966,0.10331957042217255
103971,0.63892762362957
103980,0.3948335573077202
103984,0.12851436622440815
103985,0.08222969807684422
103998,0.6385251507163048
104019,0.05315627623349428
104026,0.14467713423073292
104035,0.4285595044493675
104044,0.2295730747282505
104045,0.28282535821199417
104047,0.483685664832592
104051,0.18841413781046867
104058,0.2146773785352707
104063,0.10367751307785511
104066,0.7078466862440109
104087,0.06904079765081406
104089,0.2871466651558876
104095,0.15374674461781979
104098,0.4157348945736885
104104,0.12276611849665642
104110,0.7609191983938217
104120,0.1992248110473156
104122,0.2342795617878437
104131,0.23247086629271507
104132,0.18346009030938148
104135,0.13566459715366364
104136,0.1009142454713583
104149,0.25321707874536514
104150,0.4903391823172569
104156,0.8240808695554733
104165,0.4735211953520775
104175,0.06931324116885662
104179,0.36689528077840805
104184,0.27439529448747635
104206,0.08226991724222898
104216,0.789030134677887
104230,0.5476698204874992
104257,0.14752513729035854
104272,0.07514743134379387
104273,0.21546093747019768
104278,0.13058998622000217
104294,0.5409131795167923
104295,0.0911599351093173
104297,0.20896528288722038
104298,0.2689644657075405
104308,0.21785100921988487
104318,0.1684509590268135
104319,0.4391646236181259
104320,0.3268738314509392
104327,0.5189269483089447
104334,0.2240818254649639
104344,0.16593147441744804
104350,0.18904145248234272
104351,0.37968507409095764
104354,0.13147315382957458
104369,0.23352990299463272
104376,0.5568661987781525
104381,0.2319345772266388
104384,0.36509790271520615
104391,0.05519514251500368
104394,0.1268709935247898
104398,0.6665098518133163
104402,0.03570245252922177
104408,0.37705573439598083
104409,0.031880422960966825
104410,0.8811322450637817
104412,0.23310904204845428
104417,0.2774316854774952
104424,0.23150159418582916
104426,0.035698034800589085
104435,0.2917296029627323
104445,0.1942303627729416
104458,0.11878206674009562
104460,0.15422974899411201
104466,0.05352338869124651
104472,0.304472453892231
104473,0.2731864005327225
104479,0.09280798118561506
104480,0.0633720988407731
104482,0.19696957059204578
104499,0.06679460685700178
104501,0.057976807467639446
104502,0.08983345795422792
104506,0.431232750415802
104510,0.02547021838836372
104512,0.11705251410603523
104520,0.6161902323365211
104528,0.12107042409479618
104529,0.06888629868626595
104541,0.32899124175310135
104578,0.06516830623149872
104584,0.1361772045493126
104588,0.37036116793751717
104602,0.33735817298293114
104610,0.08882255014032125
104611,0.558387465775013
104618,0.40773162990808487
104620,0.13673713244497776
104622,0.03824961697682738
104624,0.21112290024757385
104625,0.44608084857463837
104634,0.27367185056209564
104639,0.28385641425848007
104646,0.039784984895959496
104647,0.31992653757333755
104652,0.15226532891392708
104670,0.20666371658444405
104677,0.03276174981147051
104685,0.2544613443315029
104691,0.16935695707798004
104696,0.44758787006139755
104699,0.10491235926747322
104712,0.3283981569111347
104714,0.07543288078159094
104717,0.2693779580295086
104718,0.1432640291750431
104740,0.25156884267926216
104741,0.11651040427386761
104743,0.030634591355919838
104744,0.12575195915997028
104747,0.22784928977489471
104767,0.29057999700307846
104772,0.45703765004873276
104776,0.46473103761672974
104779,0.11456979997456074
104814,0.0502406214363873
104815,0.1446564830839634
104830,0.3355496972799301
104831,0.32358934730291367
104833,0.2170395627617836
104839,0.12365326471626759
104840,0.0713341198861599
104860,0.5727750211954117
104861,0.05536009185016155
104866,0.23583677783608437
104870,0.054201497696340084
104877,0.27935944497585297
104878,0.021162837743759155
104879,0.05276540853083134
104880,0.5466501414775848
104899,0.015256298240274191
104906,0.29358823597431183
104907,0.276775486767292
104913,0.2805728055536747
104916,0.456337571144104
104921,0.205512385815382
104930,0.1250758208334446
104931,0.6359820365905762
104936,0.11807499080896378
104937,0.16703417524695396
104942,0.05774063058197498
104943,0.14811642840504646
104969,0.26406603306531906
104972,0.4772687181830406
104988,0.37303876876831055
105013,0.06183861009776592
105015,0.05669241584837437
105019,0.2201412133872509
105027,0.1726653315126896
105030,0.3910702243447304
105035,0.7965163737535477
105041,0.062111884355545044
105051,0.7305825501680374
105056,0.1407260112464428
105067,0.7689667344093323
105071,0.2193555012345314
105072,0.05379020981490612
105074,0.2583257928490639
105091,0.21774563565850258
105101,0.13597106747329235
105103,0.2271057851612568
105134,0.22162222489714622
105139,0.04739309707656503
105142,0.2022256813943386
105146,0.3364690989255905
105163,0.2984781973063946
105168,0.23948609456419945
105172,0.07250507175922394
105176,0.6529518440365791
105195,0.19197288900613785
105196,0.7067443877458572
105197,0.12753301858901978
105203,0.3182769790291786
105223,0.34285371750593185
105227,0.5997468158602715
105228,0.029545979108661413
105230,0.5103442221879959
105231,0.6509798765182495
105239,0.1240667998790741
105242,0.5444703176617622
105244,0.23345325142145157
105245,0.13172867707908154
105248,0.1095913015305996
105249,0.18669723346829414
105266,0.5534238517284393
105271,0.7008685618638992
105276,0.21611194498836994
105282,0.18358121253550053
105292,0.4539744704961777
105297,0.02585788699798286
105332,0.2885264381766319
105333,0.06002193223685026
105343,0.3204582408070564
105344,0.13668170757591724
105345,0.5202119126915932
105357,0.13608748279511929
105359,0.32495439052581787
105366,0.21419582702219486
105367,0.10460863076150417
105370,0.015436242800205946
105377,0.13676033541560173
105390,0.10827334225177765
105399,0.03524666093289852
105403,0.4965933561325073
105404,0.25471894070506096
105414,0.09092877060174942
105417,0.34962553530931473
105425,0.5353154838085175
105452,0.4651038199663162
105454,0.26444001123309135
105456,0.2768746428191662
105470,0.15432125143706799
105471,0.10943549498915672
105483,0.46555235981941223
105493,0.5794101729989052
105508,0.33062395453453064
105514,0.22342105954885483
105515,0.07970042154192924
105528,0.6457842513918877
105529,0.06386205088347197
105531,0.10794776119291782
105532,0.16977338306605816
105558,0.05786898359656334
105574,0.03532480541616678
105578,0.06586502538993955
105584,0.7747789770364761
105595,0.3711974620819092
105617,0.78959621489048
105618,0.3271471597254276
105621,0.1978057101368904
105625,0.14932672306895256
105629,0.12367911264300346
105630,0.06509676203131676
105634,0.12483211606740952
105635,0.054358541034162045
105641,0.4494842067360878
105647,0.3696982339024544
105648,0.31369201838970184
105655,0.14115172065794468
105657,0.10461067222058773
105672,0.4077010080218315
105678,0.35549446195364
105682,0.3963569402694702
105691,0.13601605780422688
105692,0.10546729154884815
105706,0.1188395619392395
105712,0.20915612764656544
105720,0.09936395194381475
105734,0.05665479879826307
105735,0.11373734101653099
105736,0.4326515421271324
105737,0.06679562292993069
105738,0.5078568086028099
105740,0.6228107213973999
105744,0.2345675565302372
105747,0.11566592194139957
105749,0.4632842093706131
105754,0.15506878681480885
105758,0.28505396470427513
105760,0.12586261704564095
105767,0.5355315282940865
105784,0.3564610928297043
105791,0.0786009430885315
105802,0.5573148354887962
105807,0.476179838180542
105809,0.33589860051870346
105816,0.25769465789198875
105817,0.0532653983682394
105824,0.22265545278787613
105832,0.15264136902987957
105856,0.09763095062226057
105865,0.1059117503464222
105899,0.7545300275087357
105906,0.11783755384385586
105916,0.20807253196835518
105923,0.20840896479785442
105937,0.35961567610502243
105965,0.17360401526093483
105966,0.37665101140737534
105968,0.1943272203207016
105973,0.11933087185025215
105976,0.5995896235108376
105978,0.4024815633893013
105979,0.15211984887719154
105991,0.3913193345069885
105998,0.36435481160879135
105999,0.06482821609824896
106000,0.6093655303120613
106001,0.09925207309424877
106010,0.5139985531568527
106011,0.03126889560371637
106013,0.47261691838502884
106015,0.05815085303038359
106026,0.08425964042544365
106032,0.04950916487723589
106035,0.7067319601774216
106040,0.17484349943697453
106041,0.6527417749166489
106044,0.073706797324121
106053,0.403991237282753
106054,0.05106859374791384
106065,0.4136030673980713
106081,0.12547356635332108
106083,0.28754041716456413
106087,0.11142375785857439
106090,0.39551234245300293
106101,0.13530216738581657
106102,0.13053226564079523
106109,0.17703771218657494
106116,0.3257688358426094
106150,0.03243773616850376
106155,0.4121455103158951
106166,0.050794269889593124
106176,0.67851123213768
106189,0.08936911355704069
106199,0.41025472432374954
106205,0.4939390569925308
106206,0.07772138249129057
106211,0.054240559227764606
106214,0.2770247384905815
106216,0.19386298581957817
106217,0.21361134573817253
106225,0.14254890196025372
106249,0.12257366254925728
106256,0.2825608253479004
106258,0.16648096963763237
106261,0.22792437300086021
106262,0.2897396571934223
106264,0.04213988594710827
106271,0.1612516064196825
106276,0.10636617243289948
106277,0.45916206389665604
106286,0.16449718736112118
106293,0.07076621521264315
106295,0.11542164906859398
106296,0.07129816245287657
106297,0.3315206319093704
106298,0.24944255873560905
106311,0.1791844516992569
106314,0.1309698149561882
106320,0.18600304797291756
106334,0.3660244047641754
106346,0.14714436046779156
106347,0.16428221575915813
106349,0.3743882104754448
106354,0.3042173236608505
106360,0.05708117503672838
106373,0.32581205666065216
106377,0.12358433380723
106386,0.5434086322784424
106387,0.25683363899588585
106391,0.07160562183707952
106401,0.7573213130235672
106411,0.3835606724023819
106413,0.8218942880630493
106426,0.6583025604486465
106427,0.4500115439295769
106428,0.4408843070268631
106434,0.2544667385518551
106438,0.0731503153219819
106440,0.13902755826711655
106441,0.1388892326503992
106452,0.37455161288380623
106453,0.34598325937986374
106454,0.12157915346324444
106457,0.46118298918008804
106484,0.13769254088401794
106488,0.4935331642627716
106491,0.542456716299057
106514,0.13945619808509946
106527,0.35714901238679886
106528,0.16929998993873596
106529,0.03292509727180004
106534,0.5505386665463448
106550,0.5668167471885681
106577,0.10154988802969456
106585,0.2539445608854294
106590,0.013079024502076209
106607,0.2735595181584358
106610,0.2949470430612564
106611,0.23131797835230827
106612,0.29704977571964264
106624,0.14635911397635937
106631,0.02365321316756308
106647,0.6566151604056358
106660,0.5830352753400803
106674,0.06539351399987936
106687,0.047434560023248196
106712,0.1778503656387329
106713,0.1873183511197567
106717,0.19624022766947746
106720,0.17836784198880196
106721,0.4692849665880203
106724,0.37232520431280136
106735,0.42425649613142014
106739,0.15501176007092
106740,0.32696766033768654
106754,0.26015206798911095
106760,0.62179746478796
106761,0.2598470449447632
106784,0.47994718700647354
106787,0.19154929742217064
106797,0.035473448690027
106798,0.26368169486522675
106802,0.44497236609458923
106803,0.1169191300868988
106804,0.6090035364031792
106805,0.06335323490202427
106810,0.4918658435344696
106812,0.5630931258201599
106813,0.44265128672122955
106817,0.3074702210724354
106822,0.4074661061167717
106823,0.11058186553418636
106827,0.0894079701974988
106841,0.20093336887657642
106851,0.46875299513339996
106852,0.17120568081736565
106853,0.45365219563245773
106854,0.8848964273929596
106861,0.19146648235619068
106873,0.2321065589785576
106877,0.08617375791072845
106878,0.03699144488200545
106881,0.36593274027109146
106900,0.06433288473635912
106906,0.13791178725659847
106907,0.4436649829149246
106914,0.3918677791953087
106916,0.4055793657898903
106924,0.037273479625582695
106931,0.26625750958919525
106936,0.30431126803159714
106937,0.5701365619897842
106938,0.07843254134058952
106939,0.3701775521039963
106943,0.2700975500047207
106944,0.5078265145421028
106967,0.3493833765387535
106980,0.09966280311346054
106986,0.2144853211939335
106987,0.06126222386956215
106990,0.0745861679315567
107013,0.055662523955106735
107023,0.32601113244891167
107033,0.1298540886491537
107037,0.3006803132593632
107048,0.08430146798491478
107071,0.23030129075050354
107081,0.020441435277462006
107113,0.46593843400478363
107130,0.07442145887762308
107131,0.09153114072978497
107145,0.31425413116812706
107156,0.39379024505615234
107219,0.2712516337633133
107222,0.37936341762542725
107223,0.6607590168714523
107232,0.7041480392217636
107245,0.16685828007757664
107246,0.2675733268260956
107247,0.33640726655721664
107256,0.031273360131308436
107259,0.03381923073902726
107260,0.04948470834642649
107279,0.6467955261468887
107280,0.2907941862940788
107281,0.09683730453252792
107285,0.35827700048685074
107329,0.03188377572223544
107337,0.42307157814502716
107349,0.39319998025894165
107350,0.16119621880352497
107351,0.02013992634601891
107359,0.4765625447034836
107391,0.3207096457481384
107394,0.10668312199413776
107395,0.10867753066122532
107406,0.19546418637037277
107416,0.3708880543708801
107417,0.05949729215353727
107418,0.24919503927230835
107419,0.19072748720645905
107444,0.06000737939029932
107445,0.08903593849390745
107446,0.4961858540773392
107460,0.5894087105989456
107470,0.36404766142368317
107475,0.12525291740894318
107520,0.10906922072172165
107526,0.602599248290062
107527,0.10952744074165821
107530,0.03619338804855943
107532,0.2874714136123657
107534,0.37562502920627594
107535,0.2177041508257389
107554,0.403679259121418
107556,0.05631108209490776
107559,0.49635274708271027
107561,0.034717615926638246
107564,0.14315718971192837
107566,0.1486765444278717
107571,0.3489782214164734
107590,0.5532505139708519
107602,0.42583513259887695
107625,0.2798573039472103
107626,0.7637622356414795
107635,0.056775616481900215
107636,0.3414578288793564
107645,0.08990630228072405
107652,0.616589643061161
107655,0.1714430321007967
107668,0.19961192086338997
107670,0.06939431745558977
107677,0.027756683994084597
107680,0.694869339466095
107683,0.5919471383094788
107684,0.04002061951905489
107691,0.1734272688627243
107692,0.22746602445840836
107703,0.14534437656402588
107709,0.14084516651928425
107710,0.3134777843952179
107721,0.5699274688959122
107725,0.5865698456764221
107727,0.5787418261170387
107739,0.11067387647926807
107740,0.17957237549126148
107741,0.21711250767111778
107747,0.1567516177892685
107765,0.6454859375953674
107768,0.030636474955826998
107775,0.39480672031641006
107782,0.7657742649316788
107790,0.04682533768936992
107801,0.10108586866408587
107807,0.08299541939049959
107811,0.18574649654328823
107817,0.37072940170764923
107826,0.34193742275238037
107838,0.4933827593922615
107839,0.1241401694715023
107843,0.5636906027793884
107847,0.32420292496681213
107849,0.4008912108838558
107850,0.40141069144010544
107867,0.3842575177550316
107871,0.35454050078988075
107908,0.179115179926157
107913,0.2721999064087868
107927,0.06452921871095896
107931,0.25982119515538216
107955,0.049635845236480236
107962,0.44937918335199356
107977,0.17314035445451736
107978,0.20706013217568398
107993,0.07463990990072489
108010,0.33595748618245125
108016,0.15837885439395905
108018,0.6871218830347061
108027,0.7340410500764847
108045,0.7719321548938751
108069,0.43866613507270813
108082,0.08590466529130936
108089,0.3551219515502453
108092,0.14284187741577625
108106,0.005282202502712607
108112,0.36702120304107666
108120,0.3855261579155922
108122,0.7086285203695297
108135,0.08505079708993435
108170,0.03285044897347689
108171,0.3531568683683872
108177,0.04566131625324488
108180,0.37353743240237236
108183,0.13220867328345776
108184,0.0669006984680891
108185,0.11291569098830223
108192,0.3368668593466282
108195,0.5529070422053337
108196,0.590087965130806
108218,0.13071339391171932
108219,0.31942496448755264
108243,0.30067549273371696
108249,0.043262909166514874
108251,0.09382963553071022
108274,0.23863376677036285
108280,0.7942023575305939
